Claim Date,Employee Name,Employee ID,Designation,Project Name,Email address,Total Persons,Allowable Amount,Total Bill Amount,List of Persons (as JSON),Bill,Seating Location
16-01-2024 00:00,Liana Rodriguez,2051,Associate,o9 - Iveco,Liana.Rodriguez@xyz.com,10,4000,3996,"[{""employee_code"": ""2003"", ""name"": ""Milo Clark""}, {""employee_code"": ""2011"", ""name"": ""Maddox Perez""}, {""employee_code"": ""2010"", ""name"": ""Aubrey Thomas""}, {""employee_code"": ""2045"", ""name"": ""Harrison Duncan""}, {""employee_code"": ""2049"", ""name"": ""Olivia Alexander""}, {""employee_code"": ""2055"", ""name"": ""Brooke Mitchell""}, {""employee_code"": ""2042"", ""name"": ""Chloe Ross""}, {""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2019"", ""name"": ""Emery Reed""}, {""employee_code"": ""2044"", ""name"": ""Jacob Williamson""}]","[{""Bill_Date"": ""2024-01-03"", ""Bill_No"": ""01_9"", ""Total_Price"": 3996}]",Chennai
18-01-2024 00:00,Mack Lopez,2037,ASSOCIATE,GREENMATH,Mack.Lopez@xyz.com,2,800,897,"[{""employee_code"": ""2037"", ""name"": ""Mack Lopez""}, {""employee_code"": ""2034"", ""name"": ""Chloe Russell""}]","[{""Bill_Date"": ""2024-01-01"", ""Bill_No"": ""01_100"", ""Total_Price"": 897}]",Chennai
18-01-2024 00:00,Milo Clark,2003,Data Scientist,Tripadvisor/DQA,Milo.Clark@xyz.com,7,2800,2889,"[{""employee_code"": ""2003"", ""name"": ""Milo Clark""}, {""employee_code"": ""2010"", ""name"": ""Aubrey Thomas""}, {""employee_code"": ""2011"", ""name"": ""Maddox Perez""}, {""employee_code"": ""2049"", ""name"": ""Olivia Alexander""}, {""employee_code"": ""2045"", ""name"": ""Harrison Duncan""}, {""employee_code"": ""2042"", ""name"": ""Chloe Ross""}, {""employee_code"": ""2055"", ""name"": ""Brooke Mitchell""}]","[{""Bill_Date"": ""2024-01-05"", ""Bill_No"": ""01_70"", ""Total_Price"": 2889}]","Workafella, Chennai"
29-01-2024 00:00,Tobin Green,1935,Data Scientist,TripAdvisor,Tobin.Green@xyz.com,5,2000,1947,"[{""employee_code"": ""1935"", ""name"": ""Tobin Green""}, {""employee_code"": ""2053"", ""name"": ""Vivian Mitchell""}, {""employee_code"": ""1924"", ""name"": ""Eden Jackson""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-01-20"", ""Bill_No"": ""01_11"", ""Total_Price"": 1947}]","Workafella, Chennai"
28-01-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,9,3600,3551,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1962"", ""name"": ""Eden Chang""}, {""employee_code"": ""2001"", ""name"": ""David Baker""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}]","[{""Bill_Date"": ""2024-01-10"", ""Bill_No"": ""01_165"", ""Total_Price"": 3551}]","Bhive, Bangalore"
11-01-2024 00:00,Felicity Taylor,2078,Associate ,GPC,Felicity.Taylor@xyz.com,1,400,398,"[{""employee_code"": ""2078"", ""name"": ""Felicity Taylor""}]","[{""Bill_Date"": ""2024-01-03"", ""Bill_No"": ""01_163"", ""Total_Price"": 398}]","Workafella, Chennai"
04-02-2024 00:00,Alexander Cole,2080,Associate,,Alexander.Cole@xyz.com,1,400,372,"[{""employee_code"": ""2080"", ""name"": ""Alexander Cole""}]","[{""Bill_Date"": ""2024-02-01"", ""Bill_No"": ""02_124"", ""Total_Price"": 372}]","Workafella, Chennai"
21-02-2024 00:00,Miles Martinez,2017,Software Engineer,Greenmath,Miles.Martinez@xyz.com,20,8000,8089,"[{""employee_code"": ""2005"", ""name"": ""Zoe Sullivan""}, {""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2057"", ""name"": ""Amos Cameron""}, {""employee_code"": ""2056"", ""name"": ""Hope Garc?""}, {""employee_code"": ""2033"", ""name"": ""Gabriel Allen""}, {""employee_code"": ""2072"", ""name"": ""Mia Duncan""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2061"", ""name"": ""Sebastian Mitchell""}, {""employee_code"": ""2059"", ""name"": ""Amelia Hawkins""}, {""employee_code"": ""2067"", ""name"": ""Ariana Martinez""}, {""employee_code"": ""2073"", ""name"": ""June Wright""}, {""employee_code"": ""2012"", ""name"": ""Eli Harris""}, {""employee_code"": ""1941"", ""name"": ""Miles Elliott""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""1987"", ""name"": ""Sadie Cameron""}, {""employee_code"": ""2020"", ""name"": ""Carson Hill""}, {""employee_code"": ""2006"", ""name"": ""Carson Nelson""}]","[{""Bill_Date"": ""2024-02-03"", ""Bill_No"": ""02_37"", ""Total_Price"": 8089}]",Bangalore
14-02-2024 00:00,Felicity Taylor,2078,Associate ,GPC,Felicity.Taylor@xyz.com,1,400,407,"[{""employee_code"": ""2078"", ""name"": ""Felicity Taylor""}]","[{""Bill_Date"": ""2024-02-03"", ""Bill_No"": ""02_163"", ""Total_Price"": 407}]","Workafella, Chennai"
09-02-2024 00:00,Savannah Taylor,1870,Engagement Lead,edgeCore.ai,Savannah.Taylor@xyz.com,10,4000,4021,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2051"", ""name"": ""Liana Rodriguez""}, {""employee_code"": ""2052"", ""name"": ""Cameron Gibson""}, {""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}, {""employee_code"": ""2042"", ""name"": ""Chloe Ross""}, {""employee_code"": ""2044"", ""name"": ""Jacob Williamson""}, {""employee_code"": ""2086"", ""name"": ""Darren Shaw""}, {""employee_code"": ""2055"", ""name"": ""Brooke Mitchell""}, {""employee_code"": ""2045"", ""name"": ""Harrison Duncan""}, {""employee_code"": ""2049"", ""name"": ""Olivia Alexander""}, {""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-02-07"", ""Bill_No"": ""02_142"", ""Total_Price"": 4021}]","Workafella, Chennai"
16-02-2024 00:00,Mabel Gibson,2008,Software Engineer,greenMath,Mabel.Gibson@xyz.com,4,1600,1566,"[{""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}, {""employee_code"": ""2044"", ""name"": ""Jacob Williamson""}, {""employee_code"": ""2051"", ""name"": ""Liana Rodriguez""}]","[{""Bill_Date"": ""2024-02-13"", ""Bill_No"": ""02_55"", ""Total_Price"": 1566}]","Workafella, Chennai"
26-02-2024 00:00,Alexander Cole,2080,Associate,,Alexander.Cole@xyz.com,1,400,431,"[{""employee_code"": ""2080"", ""name"": ""Alexander Cole""}]","[{""Bill_Date"": ""2024-02-07"", ""Bill_No"": ""02_170"", ""Total_Price"": 431}]","Workafella, Chennai"
21-02-2024 00:00,Alexander Cole,2080,Associate,,Alexander.Cole@xyz.com,1,400,413,"[{""employee_code"": ""2080"", ""name"": ""Alexander Cole""}]","[{""Bill_Date"": ""2024-02-05"", ""Bill_No"": ""02_170"", ""Total_Price"": 413}]","Workafella, Chennai"
30-02-2024 00:00,Mila Palmer,1996,Talent Partner,-,Mila.Palmer@xyz.com,2,800,831,"[{""employee_code"": ""1996"", ""name"": ""Mila Palmer""}, {""employee_code"": ""2034"", ""name"": ""Chloe Russell""}]","[{""Bill_Date"": ""2024-02-16"", ""Bill_No"": ""02_63"", ""Total_Price"": 831}]","Workafella, Chennai"
29-02-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,2,800,716,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2019"", ""name"": ""Emery Reed""}]","[{""Bill_Date"": ""2024-02-14"", ""Bill_No"": ""02_3"", ""Total_Price"": 716}]","Workafella, Chennai"
25-02-2024 00:00,Mabel Gibson,2008,Software Engineer,greenMath,Mabel.Gibson@xyz.com,11,4400,4487,"[{""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}, {""employee_code"": ""2052"", ""name"": ""Cameron Gibson""}, {""employee_code"": ""2043"", ""name"": ""Josie Barnes""}, {""employee_code"": ""1970"", ""name"": ""Benjamin Bishop""}, {""employee_code"": ""2048"", ""name"": ""Leo Evans""}, {""employee_code"": ""1932"", ""name"": ""Nia Ross""}, {""employee_code"": ""2037"", ""name"": ""Mack Lopez""}, {""employee_code"": ""2047"", ""name"": ""Mackenzie Mitchell""}, {""employee_code"": ""2046"", ""name"": ""Aubrey Adams""}]","[{""Bill_Date"": ""2024-02-15"", ""Bill_No"": ""02_56"", ""Total_Price"": 4487}]","Workafella, Chennai"
15-02-2024 00:00,Penelope Alexander,2070,Business Analyst,edgeCore,Penelope.Alexander@xyz.com,1,400,343,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-02-12"", ""Bill_No"": ""02_126"", ""Total_Price"": 343}]","Workafella, Chennai"
02-02-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,6,2400,2345,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2019"", ""name"": ""Emery Reed""}, {""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2065"", ""name"": ""Kaitlyn Long""}, {""employee_code"": ""2068"", ""name"": ""Nia Thomas""}]","[{""Bill_Date"": ""2024-02-01"", ""Bill_No"": ""02_2"", ""Total_Price"": 2345}]","Workafella, Chennai"
19-02-2024 00:00,Felicity Craig,0,intern,o9,Felicity.Craig@xyz.com,1,400,340,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-02-08"", ""Bill_No"": ""02_73"", ""Total_Price"": 340}]",
19-02-2024 00:00,Felicity Craig,0,intern,o9,Felicity.Craig@xyz.com,1,400,340,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-02-08"", ""Bill_No"": ""02_73"", ""Total_Price"": 340}]",
19-02-2024 00:00,Felicity Craig,0,intern,o9,Felicity.Craig@xyz.com,1,400,340,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-02-08"", ""Bill_No"": ""02_73"", ""Total_Price"": 340}]",
19-02-2024 00:00,Felicity Craig,0,intern,o9,Felicity.Craig@xyz.com,1,400,340,"[{""employee_code"": NaN, ""name"": ""Autumn Hughes""}, {""employee_code"": ""D777"", ""name"": ""Jonah Baker""}, {""employee_code"": NaN, ""name"": ""Jack Bran""}, {""employee_code"": NaN, ""name"": ""Hanna Jo""}, {""employee_code"": NaN, ""name"": ""Kib Jim""}, {""employee_code"": NaN, ""name"": ""Alice Johnson""}, {""employee_code"": NaN, ""name"": ""Olivia Wright""}, {""employee_code"": NaN, ""name"": ""Peter Scott""}, {""employee_code"": NaN, ""name"": ""Quinn Adams""}, {""employee_code"": NaN, ""name"": ""Rachel Nelson""}, {""employee_code"": NaN, ""name"": ""Samuel Baker""}, {""employee_code"": NaN, ""name"": ""Taylor Carter""}, {""employee_code"": NaN, ""name"": ""Victor Perez""}, {""employee_code"": NaN, ""name"": ""Wendy Roberts""}, {""employee_code"": ""Consultant"", ""name"": ""Xavier Turner""}, {""employee_code"": NaN, ""name"": ""Leah Powell""}, {""employee_code"": NaN, ""name"": ""Naomi Patterson""}, {""employee_code"": NaN, ""name"": ""Paige Flores""}, {""employee_code"": NaN, ""name"": ""Ging John""}]","[{""Bill_Date"": ""2024-02-08"", ""Bill_No"": ""02_73"", ""Total_Price"": 340}]",
11-02-2024 00:00,Mack Lopez,2037,ASSOCIATE,GREENMATH,Mack.Lopez@xyz.com,4,1600,1502,"[{""employee_code"": ""2037"", ""name"": ""Mack Lopez""}, {""employee_code"": ""2048"", ""name"": ""Leo Evans""}, {""employee_code"": ""2047"", ""name"": ""Mackenzie Mitchell""}, {""employee_code"": ""2043"", ""name"": ""Josie Barnes""}]","[{""Bill_Date"": ""2024-02-01"", ""Bill_No"": ""02_95"", ""Total_Price"": 1502}]",Chennai
24-02-2024 00:00,Savannah Taylor,1870,Senior Data Scientist,edgeCore.ai,Savannah.Taylor@xyz.com,5,2000,2002,"[{""employee_code"": ""1870"", ""name"": ""Savannah Taylor""}, {""employee_code"": ""2019"", ""name"": ""Emery Reed""}, {""employee_code"": NaN, ""name"": NaN}, {""employee_code"": NaN, ""name"": NaN}, {""employee_code"": ""2065"", ""name"": ""Kaitlyn Long""}, {""employee_code"": ""2068"", ""name"": ""Nia Thomas""}]","[{""Bill_Date"": ""2024-02-05"", ""Bill_No"": ""02_2"", ""Total_Price"": 2002}]","Workafella, Chennai"
16-02-2024 00:00,Henry Elliott,2014,Talent Partner,Human resources,Henry.Elliott@xyz.com,3,1200,1119,"[{""employee_code"": ""2014"", ""name"": ""Henry Elliott""}, {""employee_code"": ""1996"", ""name"": ""Mila Palmer""}, {""employee_code"": ""2054"", ""name"": ""Layla Henderson""}]","[{""Bill_Date"": ""2024-02-14"", ""Bill_No"": ""02_146"", ""Total_Price"": 1119}]","Workafella, Chennai"
29-02-2024 00:00,Luca Allen,1957,STL,"edgeCore, GreenMath",Luca.Allen@xyz.com,10,4000,4085,"[{""employee_code"": ""1957"", ""name"": ""Luca Allen""}, {""employee_code"": ""2024"", ""name"": ""Graham Roberts""}, {""employee_code"": ""2017"", ""name"": ""Miles Martinez""}, {""employee_code"": ""2058"", ""name"": ""Brooke Reed""}, {""employee_code"": ""2022"", ""name"": ""Levi Stewart""}, {""employee_code"": ""1947"", ""name"": ""Reagan Sullivan""}, {""employee_code"": ""1987"", ""name"": ""Sadie Cameron""}, {""employee_code"": ""2002"", ""name"": ""Adam James""}, {""employee_code"": ""1973"", ""name"": ""Charlotte Ross""}, {""employee_code"": ""2096"", ""name"": ""Alvin Johnson""}]","[{""Bill_Date"": ""2024-02-06"", ""Bill_No"": ""02_138"", ""Total_Price"": 4085}]","Bhive, Bangalore"
20-02-2024 00:00,Mabel Gibson,2008,Software Engineer,greenMath,Mabel.Gibson@xyz.com,4,1600,1649,"[{""employee_code"": ""2008"", ""name"": ""Mabel Gibson""}, {""employee_code"": ""2064"", ""name"": ""Emmett Hall""}, {""employee_code"": ""2044"", ""name"": ""Jacob Williamson""}, {""employee_code"": ""2051"", ""name"": ""Liana Rodriguez""}]","[{""Bill_Date"": ""2024-02-16"", ""Bill_No"": ""02_55"", ""Total_Price"": 1649}]","Workafella, Chennai"
